review_id,review_date,product_id,source,rating,review_text,sentiment_label,primary_aspect,verified_purchase,helpful_votes
RV00198,2025-01-28,P003,Support Follow-up,4,The FitTrack Neo feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,1,12
RV00199,2024-07-20,P003,Support Follow-up,5,"I have used the FitTrack Neo for several weeks. Great display, simple setup, and helpful service.",positive,display,1,4
RV00200,2025-08-06,P001,Retail Survey,1,Not satisfied with the PulseBottle Pro. The build quality failed within a few days and delivery was delayed.,negative,build quality,1,0
RV00201,2025-08-09,P001,Retail Survey,1,The PulseBottle Pro costs too much for this level of temperature retention. I requested a return.,negative,temperature retention,1,0
RV00202,2025-08-24,P002,Retail Survey,1,The SonicWave Lite disappointed me. The price is poor and support took too long to respond.,negative,price,1,1
RV00203,2024-06-25,P004,MarketPulse Store,5,Very happy with the AeroRun Flex. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,12
RV00204,2024-10-21,P003,Marketplace,3,"I received the FitTrack Neo. It works as described, although the price is neither great nor poor.",neutral,price,1,5
RV00205,2025-01-08,P003,Marketplace,4,Very happy with the FitTrack Neo. The display exceeded my expectations and the price feels fair.,positive,display,1,0
RV00206,2024-08-28,P001,Marketplace,5,Excellent purchase. The PulseBottle Pro has strong temperature retention and arrived in perfect condition.,positive,temperature retention,1,0
RV00207,2024-07-15,P002,Marketplace,1,Not satisfied with the SonicWave Lite. The battery failed within a few days and delivery was delayed.,negative,battery,1,2
RV00208,2024-03-07,P004,MarketPulse Store,4,The AeroRun Flex feels reliable and the fit is excellent. Delivery was quick and I would recommend it.,positive,fit,1,1
RV00209,2025-10-08,P004,MarketPulse Store,4,"I have used the AeroRun Flex for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,3
RV00210,2025-05-10,P003,Marketplace,3,The FitTrack Neo is fine for regular use. The display matches the listed specifications.,neutral,display,1,3
RV00211,2025-03-29,P001,Retail Survey,4,"I have used the PulseBottle Pro for several weeks. Great price, simple setup, and helpful service.",positive,price,1,8
RV00212,2025-03-06,P004,Retail Survey,1,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,8
RV00213,2024-09-27,P004,MarketPulse Store,5,Excellent purchase. The AeroRun Flex has strong comfort and arrived in perfect condition.,positive,comfort,1,21
RV00214,2025-09-16,P001,Marketplace,2,"Bad experience. The PulseBottle Pro has weak build quality, confusing setup, and unhelpful service.",negative,build quality,1,7
RV00215,2024-01-07,P002,Support Follow-up,4,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,1
RV00216,2025-01-11,P002,Marketplace,4,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,9
RV00217,2025-05-22,P001,Support Follow-up,5,Excellent purchase. The PulseBottle Pro has strong price and arrived in perfect condition.,positive,price,1,6
RV00218,2025-03-18,P003,Retail Survey,3,An ordinary experience with the FitTrack Neo. The display is okay for the price.,neutral,display,1,0
RV00219,2025-08-28,P003,Marketplace,4,"I have used the FitTrack Neo for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,6
RV00220,2025-01-27,P001,Support Follow-up,4,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,1,16
RV00221,2024-06-26,P001,Marketplace,5,The PulseBottle Pro feels reliable and the lid seal is excellent. Delivery was quick and I would recommend it.,positive,lid seal,0,18
RV00222,2025-02-17,P003,MarketPulse Store,5,The FitTrack Neo feels reliable and the fitness tracking is excellent. Delivery was quick and I would recommend it.,positive,fitness tracking,0,10
RV00223,2025-08-11,P003,Retail Survey,4,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,1,0
RV00224,2024-02-12,P003,Support Follow-up,5,Very happy with the FitTrack Neo. The battery exceeded my expectations and the price feels fair.,positive,battery,1,0
RV00225,2025-08-06,P003,Retail Survey,5,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,1,1
RV00226,2025-01-29,P002,Marketplace,5,Very happy with the SonicWave Lite. The battery exceeded my expectations and the price feels fair.,positive,battery,1,15
RV00227,2025-03-29,P002,Support Follow-up,1,Not satisfied with the SonicWave Lite. The comfort failed within a few days and delivery was delayed.,negative,comfort,1,11
RV00228,2024-05-04,P001,MarketPulse Store,3,An ordinary experience with the PulseBottle Pro. The lid seal is okay for the price.,neutral,lid seal,1,4
RV00229,2024-09-21,P002,Retail Survey,1,Not satisfied with the SonicWave Lite. The sound quality failed within a few days and delivery was delayed.,negative,sound quality,0,17
RV00230,2025-02-20,P003,Support Follow-up,4,Excellent purchase. The FitTrack Neo has strong price and arrived in perfect condition.,positive,price,1,6
RV00231,2025-02-09,P003,Support Follow-up,4,The FitTrack Neo feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,0,12
RV00232,2025-08-27,P003,Support Follow-up,4,Excellent purchase. The FitTrack Neo has strong display and arrived in perfect condition.,positive,display,1,13
RV00233,2025-03-11,P002,Support Follow-up,4,"I have used the SonicWave Lite for several weeks. Great sound quality, simple setup, and helpful service.",positive,sound quality,1,0
RV00234,2025-02-22,P004,Support Follow-up,5,"I have used the AeroRun Flex for several weeks. Great fit, simple setup, and helpful service.",positive,fit,1,0
RV00235,2025-07-14,P004,MarketPulse Store,4,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,14
RV00236,2025-10-22,P001,Marketplace,5,"I have used the PulseBottle Pro for several weeks. Great lid seal, simple setup, and helpful service.",positive,lid seal,1,20
RV00237,2024-12-12,P004,Retail Survey,4,Very happy with the AeroRun Flex. The price exceeded my expectations and the price feels fair.,positive,price,1,5
RV00238,2024-08-02,P004,Support Follow-up,5,Excellent purchase. The AeroRun Flex has strong price and arrived in perfect condition.,positive,price,0,0
RV00239,2024-05-05,P001,Retail Survey,3,The PulseBottle Pro is fine for regular use. The temperature retention matches the listed specifications.,neutral,temperature retention,1,0
RV00240,2024-09-11,P003,MarketPulse Store,5,Excellent purchase. The FitTrack Neo has strong price and arrived in perfect condition.,positive,price,0,0
RV00241,2024-09-30,P004,Retail Survey,3,"I received the AeroRun Flex. It works as described, although the comfort is neither great nor poor.",neutral,comfort,1,17
RV00242,2024-09-15,P003,Marketplace,2,The FitTrack Neo costs too much for this level of fitness tracking. I requested a return.,negative,fitness tracking,1,1
RV00243,2025-04-27,P004,Marketplace,4,"I have used the AeroRun Flex for several weeks. Great price, simple setup, and helpful service.",positive,price,1,12
RV00244,2024-08-07,P002,Support Follow-up,1,Not satisfied with the SonicWave Lite. The price failed within a few days and delivery was delayed.,negative,price,0,5
RV00245,2024-07-26,P002,Support Follow-up,4,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,1,3
RV00246,2024-09-30,P004,Support Follow-up,2,"Bad experience. The AeroRun Flex has weak fit, confusing setup, and unhelpful service.",negative,fit,1,11
RV00247,2025-08-31,P003,Retail Survey,3,The FitTrack Neo is fine for regular use. The display matches the listed specifications.,neutral,display,1,6
RV00248,2025-08-28,P002,MarketPulse Store,3,An ordinary experience with the SonicWave Lite. The price is okay for the price.,neutral,price,1,3
RV00249,2024-08-29,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The temperature retention is average and delivery took the expected time.,neutral,temperature retention,1,1
RV00250,2025-10-10,P001,Marketplace,1,"Bad experience. The PulseBottle Pro has weak temperature retention, confusing setup, and unhelpful service.",negative,temperature retention,1,5
RV00251,2024-04-03,P001,Retail Survey,4,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,1,7
RV00252,2025-11-22,P002,Marketplace,5,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,0,6
RV00253,2025-11-17,P002,Support Follow-up,3,"I received the SonicWave Lite. It works as described, although the comfort is neither great nor poor.",neutral,comfort,0,14
RV00254,2025-11-14,P004,MarketPulse Store,3,"I received the AeroRun Flex. It works as described, although the comfort is neither great nor poor.",neutral,comfort,1,7
RV00255,2025-11-27,P004,Support Follow-up,3,The AeroRun Flex is acceptable. The fit is average and delivery took the expected time.,neutral,fit,1,0
RV00256,2025-11-13,P001,MarketPulse Store,4,"I have used the PulseBottle Pro for several weeks. Great lid seal, simple setup, and helpful service.",positive,lid seal,1,4
RV00257,2025-09-16,P003,Support Follow-up,3,The FitTrack Neo is fine for regular use. The display matches the listed specifications.,neutral,display,1,14
RV00258,2025-03-29,P002,Support Follow-up,4,"I have used the SonicWave Lite for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,20
RV00259,2025-10-27,P003,Retail Survey,5,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,0,17
RV00260,2024-02-10,P003,Support Follow-up,3,The FitTrack Neo is acceptable. The price is average and delivery took the expected time.,neutral,price,1,0
RV00261,2025-08-06,P004,Marketplace,3,The AeroRun Flex is acceptable. The comfort is average and delivery took the expected time.,neutral,comfort,0,1
RV00262,2025-01-19,P004,MarketPulse Store,3,The AeroRun Flex is fine for regular use. The price matches the listed specifications.,neutral,price,1,7
RV00263,2024-05-08,P002,Retail Survey,4,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,0
RV00264,2024-04-09,P001,MarketPulse Store,5,The PulseBottle Pro feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,8
RV00265,2024-02-19,P003,Marketplace,4,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,0,4
RV00266,2024-03-31,P001,MarketPulse Store,5,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,1,23
RV00267,2024-02-24,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The lid seal is average and delivery took the expected time.,neutral,lid seal,1,5
RV00268,2024-08-07,P001,Marketplace,4,The PulseBottle Pro feels reliable and the temperature retention is excellent. Delivery was quick and I would recommend it.,positive,temperature retention,1,11
RV00269,2025-02-20,P003,Retail Survey,5,Very happy with the FitTrack Neo. The battery exceeded my expectations and the price feels fair.,positive,battery,1,13
RV00270,2025-03-17,P004,Support Follow-up,5,Very happy with the AeroRun Flex. The fit exceeded my expectations and the price feels fair.,positive,fit,1,0
RV00271,2025-01-01,P003,Retail Survey,1,Not satisfied with the FitTrack Neo. The fitness tracking failed within a few days and delivery was delayed.,negative,fitness tracking,1,0
RV00272,2025-12-05,P004,MarketPulse Store,2,Not satisfied with the AeroRun Flex. The price failed within a few days and delivery was delayed.,negative,price,1,23
RV00273,2024-07-16,P001,Support Follow-up,5,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,0,13
RV00274,2024-07-08,P003,Support Follow-up,2,Not satisfied with the FitTrack Neo. The battery failed within a few days and delivery was delayed.,negative,battery,0,11
RV00275,2025-12-05,P004,MarketPulse Store,2,The AeroRun Flex disappointed me. The comfort is poor and support took too long to respond.,negative,comfort,1,0
RV00276,2025-11-09,P001,Support Follow-up,1,"Bad experience. The PulseBottle Pro has weak price, confusing setup, and unhelpful service.",negative,price,1,0
